V	274	7.272597008
V	75	25
V	99	25
V	115	25
V	123	25
V	130	25
V	136	25
V	140	25
V	144	25
V	148	25
V	152	25
G	155	25
G	159	25
G	163	25
G	167	25
G	174	25
G	178	25
G	182	25
G	186	25
G	189	25
G	192	25
G	196	25
G	200	25
